"","gender","match","samerace","age_o","race_o","pf_o_att","pf_o_sin","pf_o_int","pf_o_fun","pf_o_amb","pf_o_sha","dec_o","attr_o","sinc_o","intel_o","fun_o","amb_o","shar_o","like_o","prob_o","met_o","age","field_cd","race","goal","date","go_out","career_c","sports","tvsports","exercise","dining","museums","art","hiking","gaming","clubbing","reading","tv","theater","movies","concerts","music","shopping","yoga","attr1_1","sinc1_1","intel1_1","fun1_1","amb1_1","shar1_1","attr3_1","sinc3_1","fun3_1","intel3_1","amb3_1","dec"
"776",0,0,0,28,1,20,18,20,17,10,15,0,7,10,7,7,7,6,7,7,2,23,11,2,2,4,1,11,8,7,10,9,10,10,5,5,6,7,7,9,9,9,8,9,5,10,15,40,15,10,10,9,10,10,9,10,1
"777",0,1,0,28,3,23,18,21,18,10,10,1,8,7,6,8,5,7,7,7,2,23,11,2,2,4,1,11,8,7,10,9,10,10,5,5,6,7,7,9,9,9,8,9,5,10,15,40,15,10,10,9,10,10,9,10,1
"778",0,0,1,29,2,30,25,18,18,4,5,0,9,8,7,7,6,5,8,1,2,25,11,2,2,4,1,11,6,7,10,10,9,8,7,6,8,9,9,9,9,9,10,9,8,25,20,25,25,5,0,9,10,10,9,10,0
"779",0,0,0,24,3,30,10,20,20,10,10,1,8,7,8,7,8,7,8,7,2,25,11,2,2,4,1,11,6,7,10,10,9,8,7,6,8,9,9,9,9,9,10,9,8,25,20,25,25,5,0,9,10,10,9,10,0
"780",0,0,1,21,2,25,10,25,5,10,25,1,7,4,6,6,7,7,7,7,2,25,11,2,2,4,1,11,6,7,10,10,9,8,7,6,8,9,9,9,9,9,10,9,8,25,20,25,25,5,0,9,10,10,9,10,0
"781",0,0,1,26,2,24,16,28,14,8,10,0,7,6,5,6,8,6,6,3,2,25,11,2,2,4,1,11,6,7,10,10,9,8,7,6,8,9,9,9,9,9,10,9,8,25,20,25,25,5,0,9,10,10,9,10,0
"782",0,0,1,25,2,60,20,0,20,0,0,0,7,6,6,6,NA,NA,6,0,2,25,11,2,2,4,1,11,6,7,10,10,9,8,7,6,8,9,9,9,9,9,10,9,8,25,20,25,25,5,0,9,10,10,9,10,1
"783",0,0,1,32,2,25,15,20,25,10,5,0,7,7,7,4,5,2,5,2,2,25,11,2,2,4,1,11,6,7,10,10,9,8,7,6,8,9,9,9,9,9,10,9,8,25,20,25,25,5,0,9,10,10,9,10,0
"784",0,0,1,25,2,27,15,28,10,10,10,0,7,9,5,7,6,5,7,3,2,25,11,2,2,4,1,11,6,7,10,10,9,8,7,6,8,9,9,9,9,9,10,9,8,25,20,25,25,5,0,9,10,10,9,10,1
"785",0,0,1,25,2,25,20,30,15,5,5,0,6,6,6,6,7,5,5,2,2,25,11,2,2,4,1,11,6,7,10,10,9,8,7,6,8,9,9,9,9,9,10,9,8,25,20,25,25,5,0,9,10,10,9,10,0
"786",0,0,1,27,2,20,20,20,15,5,20,1,9,6,3,6,5,4,6,5,2,25,11,2,2,4,1,11,6,7,10,10,9,8,7,6,8,9,9,9,9,9,10,9,8,25,20,25,25,5,0,9,10,10,9,10,0
"787",0,0,0,23,1,25,15,20,20,10,10,1,9,9,8,8,7,7,8,4,2,25,11,2,2,4,1,11,6,7,10,10,9,8,7,6,8,9,9,9,9,9,10,9,8,25,20,25,25,5,0,9,10,10,9,10,0
"788",0,0,0,27,4,50,10,10,10,10,10,1,10,10,10,10,10,10,10,6,2,25,11,2,2,4,1,11,6,7,10,10,9,8,7,6,8,9,9,9,9,9,10,9,8,25,20,25,25,5,0,9,10,10,9,10,0
"789",0,0,1,27,2,25,20,25,20,10,0,0,5,6,NA,6,NA,NA,6,4,2,25,11,2,2,4,1,11,6,7,10,10,9,8,7,6,8,9,9,9,9,9,10,9,8,25,20,25,25,5,0,9,10,10,9,10,0
"790",0,0,0,24,6,20,20,25,25,5,5,1,8,8,8,8,8,8,8,8,2,25,11,2,2,4,1,11,6,7,10,10,9,8,7,6,8,9,9,9,9,9,10,9,8,25,20,25,25,5,0,9,10,10,9,10,0
"791",0,0,1,22,2,10,15,25,15,15,20,1,9,8,9,8,9,NA,7,5,2,25,11,2,2,4,1,11,6,7,10,10,9,8,7,6,8,9,9,9,9,9,10,9,8,25,20,25,25,5,0,9,10,10,9,10,0
"792",0,0,0,22,4,35,40,5,5,7,8,1,10,7,9,8,7,6,8,6,2,25,11,2,2,4,1,11,6,7,10,10,9,8,7,6,8,9,9,9,9,9,10,9,8,25,20,25,25,5,0,9,10,10,9,10,0
"793",0,0,1,27,2,20,20,15,25,10,10,0,7,4,4,4,4,4,4,3,2,25,11,2,2,4,1,11,6,7,10,10,9,8,7,6,8,9,9,9,9,9,10,9,8,25,20,25,25,5,0,9,10,10,9,10,0
"794",0,0,0,28,4,20,30,10,20,0,20,0,6,4,4,6,3,2,4,2,2,25,11,2,2,4,1,11,6,7,10,10,9,8,7,6,8,9,9,9,9,9,10,9,8,25,20,25,25,5,0,9,10,10,9,10,0
"795",0,0,1,34,2,30,10,30,10,5,15,0,8,6,6,6,5,3,6,5,2,25,11,2,2,4,1,11,6,7,10,10,9,8,7,6,8,9,9,9,9,9,10,9,8,25,20,25,25,5,0,9,10,10,9,10,1
"796",0,0,0,27,4,20,20,15,15,12,18,1,7,8,7,6,7,7,7,6,2,25,11,2,2,4,1,11,6,7,10,10,9,8,7,6,8,9,9,9,9,9,10,9,8,25,20,25,25,5,0,9,10,10,9,10,0
"797",0,0,0,28,1,20,18,20,17,10,15,1,6,10,6,9,7,7,7,8,2,25,11,2,2,4,1,11,6,7,10,10,9,8,7,6,8,9,9,9,9,9,10,9,8,25,20,25,25,5,0,9,10,10,9,10,0
"798",0,0,0,28,3,23,18,21,18,10,10,1,7,8,6,7,5,NA,7,7,2,25,11,2,2,4,1,11,6,7,10,10,9,8,7,6,8,9,9,9,9,9,10,9,8,25,20,25,25,5,0,9,10,10,9,10,0
"799",1,0,0,28,3,0,25,25,25,25,0,1,4,2,5,1,8,7,6,8,2,25,10,2,3,4,2,2,7,1,6,5,2,3,5,3,4,9,6,3,8,1,2,1,1,27,15,28,10,10,10,8,9,6,10,7,0
"800",1,0,0,33,4,25,30,10,10,5,20,1,7,6,7,7,8,6,7,6,2,25,10,2,3,4,2,2,7,1,6,5,2,3,5,3,4,9,6,3,8,1,2,1,1,27,15,28,10,10,10,8,9,6,10,7,0
"801",1,0,1,22,2,25,7,25,25,8,10,1,9,8,8,6,8,4,8,5,2,25,10,2,3,4,2,2,7,1,6,5,2,3,5,3,4,9,6,3,8,1,2,1,1,27,15,28,10,10,10,8,9,6,10,7,0
"802",1,0,0,26,4,16.67,16.67,16.67,16.67,16.67,16.67,0,6,6,6,6,6,5,6,5,2,25,10,2,3,4,2,2,7,1,6,5,2,3,5,3,4,9,6,3,8,1,2,1,1,27,15,28,10,10,10,8,9,6,10,7,0
"803",1,1,0,24,4,15,25,20,20,10,10,1,8,7,7,6,7,7,8,7,2,25,10,2,3,4,2,2,7,1,6,5,2,3,5,3,4,9,6,3,8,1,2,1,1,27,15,28,10,10,10,8,9,6,10,7,1
"804",1,0,1,24,2,22,14,30,10,14,10,0,6,6,7,7,7,8,6,4,2,25,10,2,3,4,2,2,7,1,6,5,2,3,5,3,4,9,6,3,8,1,2,1,1,27,15,28,10,10,10,8,9,6,10,7,0
"805",1,0,0,25,6,7,35,20,20,5,13,1,5,6,10,8,7,7,7,4,2,25,10,2,3,4,2,2,7,1,6,5,2,3,5,3,4,9,6,3,8,1,2,1,1,27,15,28,10,10,10,8,9,6,10,7,0
"806",1,0,1,25,2,15,18,19,19,17,12,0,5,1,8,4,5,2,5,1,2,25,10,2,3,4,2,2,7,1,6,5,2,3,5,3,4,9,6,3,8,1,2,1,1,27,15,28,10,10,10,8,9,6,10,7,0
"807",1,0,0,27,4,19,20,19,14,13,15,0,9,7,8,9,8,NA,6,5,1,25,10,2,3,4,2,2,7,1,6,5,2,3,5,3,4,9,6,3,8,1,2,1,1,27,15,28,10,10,10,8,9,6,10,7,1
"808",1,0,0,26,4,15,20,20,20,15,10,1,8,6,8,8,8,5,6,5,1,25,10,2,3,4,2,2,7,1,6,5,2,3,5,3,4,9,6,3,8,1,2,1,1,27,15,28,10,10,10,8,9,6,10,7,0
"809",1,0,1,29,2,10,40,20,20,0,10,0,7,7,8,7,6,4,7,2,2,25,10,2,3,4,2,2,7,1,6,5,2,3,5,3,4,9,6,3,8,1,2,1,1,27,15,28,10,10,10,8,9,6,10,7,0
"810",1,0,0,26,1,20,20,20,10,20,10,0,9,9,8,9,7,5,8,2,2,25,10,2,3,4,2,2,7,1,6,5,2,3,5,3,4,9,6,3,8,1,2,1,1,27,15,28,10,10,10,8,9,6,10,7,0
"811",1,1,1,26,2,15,15,25,20,5,20,1,7,8,8,8,7,5,7,6,2,25,10,2,3,4,2,2,7,1,6,5,2,3,5,3,4,9,6,3,8,1,2,1,1,27,15,28,10,10,10,8,9,6,10,7,1
"812",1,0,1,32,2,15,5,45,10,15,10,0,6,4,5,5,6,3,6,2,2,25,10,2,3,4,2,2,7,1,6,5,2,3,5,3,4,9,6,3,8,1,2,1,1,27,15,28,10,10,10,8,9,6,10,7,0
"813",1,0,1,28,2,25,20,20,25,0,10,0,7,9,9,6,5,3,6,7,2,25,10,2,3,4,2,2,7,1,6,5,2,3,5,3,4,9,6,3,8,1,2,1,1,27,15,28,10,10,10,8,9,6,10,7,1
"814",1,0,0,26,4,20,30,10,15,10,15,0,6,5,5,5,5,5,5,6,2,25,10,2,3,4,2,2,7,1,6,5,2,3,5,3,4,9,6,3,8,1,2,1,1,27,15,28,10,10,10,8,9,6,10,7,0
"815",1,1,0,24,3,30,20,20,10,15,5,1,9.5,9,9,8,9,8,9,7,2,25,10,2,3,4,2,2,7,1,6,5,2,3,5,3,4,9,6,3,8,1,2,1,1,27,15,28,10,10,10,8,9,6,10,7,1
"816",1,1,1,24,2,20,10,30,15,15,10,1,8,7,8,6,10,5,8,7,2,25,10,2,3,4,2,2,7,1,6,5,2,3,5,3,4,9,6,3,8,1,2,1,1,27,15,28,10,10,10,8,9,6,10,7,1
"817",1,1,0,23,4,16,16,19,17,14,18,1,6,6,6,5,5,5,6,6,NA,25,10,2,3,4,2,2,7,1,6,5,2,3,5,3,4,9,6,3,8,1,2,1,1,27,15,28,10,10,10,8,9,6,10,7,1
"818",1,0,1,23,2,10,15,40,15,10,10,1,7,6,7,6,6,6,6,6,2,25,10,2,3,4,2,2,7,1,6,5,2,3,5,3,4,9,6,3,8,1,2,1,1,27,15,28,10,10,10,8,9,6,10,7,0
"819",1,0,1,25,2,25,20,25,25,5,0,1,8,9,8,8,7,7,8,8,2,25,10,2,3,4,2,2,7,1,6,5,2,3,5,3,4,9,6,3,8,1,2,1,1,27,15,28,10,10,10,8,9,6,10,7,0
"820",1,0,0,28,3,0,25,25,25,25,0,0,6,1,5,1,1,1,1,2,2,27,5,4,1,4,2,7,9,6,6,6,4,4,8,6,6,8,1,5,3,3,7,2,7,50,10,10,10,10,10,9,9,9,9,9,1
"821",1,0,1,33,4,25,30,10,10,5,20,0,4,8,8,5,6,4,5,5,2,27,5,4,1,4,2,7,9,6,6,6,4,4,8,6,6,8,1,5,3,3,7,2,7,50,10,10,10,10,10,9,9,9,9,9,0
"822",1,0,0,22,2,25,7,25,25,8,10,0,6,6,6,5,5,5,5,7,2,27,5,4,1,4,2,7,9,6,6,6,4,4,8,6,6,8,1,5,3,3,7,2,7,50,10,10,10,10,10,9,9,9,9,9,1
"823",1,0,1,26,4,16.67,16.67,16.67,16.67,16.67,16.67,0,6,7,7,6,7,6,6,6,2,27,5,4,1,4,2,7,9,6,6,6,4,4,8,6,6,8,1,5,3,3,7,2,7,50,10,10,10,10,10,9,9,9,9,9,1
"824",1,0,1,24,4,15,25,20,20,10,10,0,5,7,6,4,5,4,5,8,2,27,5,4,1,4,2,7,9,6,6,6,4,4,8,6,6,8,1,5,3,3,7,2,7,50,10,10,10,10,10,9,9,9,9,9,1
"825",1,0,0,24,2,22,14,30,10,14,10,0,4,7,9,6,9,6,6,5,2,27,5,4,1,4,2,7,9,6,6,6,4,4,8,6,6,8,1,5,3,3,7,2,7,50,10,10,10,10,10,9,9,9,9,9,1
"826",1,1,0,25,6,7,35,20,20,5,13,1,9,10,8,6,7,7,7,7,2,27,5,4,1,4,2,7,9,6,6,6,4,4,8,6,6,8,1,5,3,3,7,2,7,50,10,10,10,10,10,9,9,9,9,9,1
"827",1,0,0,25,2,15,18,19,19,17,12,0,6,9,9,5,7,2,6,5,2,27,5,4,1,4,2,7,9,6,6,6,4,4,8,6,6,8,1,5,3,3,7,2,7,50,10,10,10,10,10,9,9,9,9,9,1
"828",1,0,1,27,4,19,20,19,14,13,15,0,4,7,5,5,6,NA,4,5,2,27,5,4,1,4,2,7,9,6,6,6,4,4,8,6,6,8,1,5,3,3,7,2,7,50,10,10,10,10,10,9,9,9,9,9,1
"829",1,0,1,26,4,15,20,20,20,15,10,0,3,6,7,5,7,4,7,5,2,27,5,4,1,4,2,7,9,6,6,6,4,4,8,6,6,8,1,5,3,3,7,2,7,50,10,10,10,10,10,9,9,9,9,9,1
"830",1,0,0,29,2,10,40,20,20,0,10,0,6,7,7,7,7,5,7,6,2,27,5,4,1,4,2,7,9,6,6,6,4,4,8,6,6,8,1,5,3,3,7,2,7,50,10,10,10,10,10,9,9,9,9,9,1
"831",1,0,0,26,1,20,20,20,10,20,10,1,8,10,9,9,9,5,7,7,2,27,5,4,1,4,2,7,9,6,6,6,4,4,8,6,6,8,1,5,3,3,7,2,7,50,10,10,10,10,10,9,9,9,9,9,0
"832",1,0,0,26,2,15,15,25,20,5,20,0,4,8,8,8,6,4,6,3,1,27,5,4,1,4,2,7,9,6,6,6,4,4,8,6,6,8,1,5,3,3,7,2,7,50,10,10,10,10,10,9,9,9,9,9,1
"833",1,0,0,32,2,15,5,45,10,15,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,5,4,1,4,2,7,9,6,6,6,4,4,8,6,6,8,1,5,3,3,7,2,7,50,10,10,10,10,10,9,9,9,9,9,1
"834",1,0,0,28,2,25,20,20,25,0,10,0,2,7,7,10,5,NA,6,7,2,27,5,4,1,4,2,7,9,6,6,6,4,4,8,6,6,8,1,5,3,3,7,2,7,50,10,10,10,10,10,9,9,9,9,9,1
"835",1,0,1,26,4,20,30,10,15,10,15,0,3,7,7,5,5,4,5,7,2,27,5,4,1,4,2,7,9,6,6,6,4,4,8,6,6,8,1,5,3,3,7,2,7,50,10,10,10,10,10,9,9,9,9,9,0
"836",1,0,0,24,3,30,20,20,10,15,5,0,5,7,8,6,5,5,6,8,2,27,5,4,1,4,2,7,9,6,6,6,4,4,8,6,6,8,1,5,3,3,7,2,7,50,10,10,10,10,10,9,9,9,9,9,1
"837",1,1,0,24,2,20,10,30,15,15,10,1,7,10,7,6,9,3,7,9,2,27,5,4,1,4,2,7,9,6,6,6,4,4,8,6,6,8,1,5,3,3,7,2,7,50,10,10,10,10,10,9,9,9,9,9,1
"838",1,0,1,23,4,16,16,19,17,14,18,0,5,7,7,5,6,5,6,5,2,27,5,4,1,4,2,7,9,6,6,6,4,4,8,6,6,8,1,5,3,3,7,2,7,50,10,10,10,10,10,9,9,9,9,9,1
"839",1,0,0,23,2,10,15,40,15,10,10,0,4,6,5,4,5,4,4,6,2,27,5,4,1,4,2,7,9,6,6,6,4,4,8,6,6,8,1,5,3,3,7,2,7,50,10,10,10,10,10,9,9,9,9,9,1
"840",1,0,0,25,2,25,20,25,25,5,0,0,5,7,7,6,7,6,6,8,2,27,5,4,1,4,2,7,9,6,6,6,4,4,8,6,6,8,1,5,3,3,7,2,7,50,10,10,10,10,10,9,9,9,9,9,1
"841",1,0,0,28,3,0,25,25,25,25,0,0,1,6,5,1,6,4,1,5,2,27,3,2,1,6,3,2,9,5,3,8,5,5,6,4,4,9,2,6,7,5,7,2,2,20,20,15,25,10,10,5,8,7,8,7,0
"842",1,0,0,33,4,25,30,10,10,5,20,1,5,5,6,5,6,8,6,6,2,27,3,2,1,6,3,2,9,5,3,8,5,5,6,4,4,9,2,6,7,5,7,2,2,20,20,15,25,10,10,5,8,7,8,7,0
"843",1,0,1,22,2,25,7,25,25,8,10,0,5,9,8,6,8,2,3,5,2,27,3,2,1,6,3,2,9,5,3,8,5,5,6,4,4,9,2,6,7,5,7,2,2,20,20,15,25,10,10,5,8,7,8,7,0
"844",1,0,0,26,4,16.67,16.67,16.67,16.67,16.67,16.67,0,6,6,6,6,6,6,6,6,2,27,3,2,1,6,3,2,9,5,3,8,5,5,6,4,4,9,2,6,7,5,7,2,2,20,20,15,25,10,10,5,8,7,8,7,0
"845",1,0,0,24,4,15,25,20,20,10,10,0,6,7,7,6,5,5,6,6,2,27,3,2,1,6,3,2,9,5,3,8,5,5,6,4,4,9,2,6,7,5,7,2,2,20,20,15,25,10,10,5,8,7,8,7,1
"846",1,0,1,24,2,22,14,30,10,14,10,0,4,5,6,6,7,5,4,2,2,27,3,2,1,6,3,2,9,5,3,8,5,5,6,4,4,9,2,6,7,5,7,2,2,20,20,15,25,10,10,5,8,7,8,7,0
"847",1,0,0,25,6,7,35,20,20,5,13,0,6,5,9,4,6,2,5,3,2,27,3,2,1,6,3,2,9,5,3,8,5,5,6,4,4,9,2,6,7,5,7,2,2,20,20,15,25,10,10,5,8,7,8,7,0
"848",1,0,1,25,2,15,18,19,19,17,12,0,7,7,7,6,6,4,7,4,2,27,3,2,1,6,3,2,9,5,3,8,5,5,6,4,4,9,2,6,7,5,7,2,2,20,20,15,25,10,10,5,8,7,8,7,0
"849",1,0,0,27,4,19,20,19,14,13,15,1,8,8,8,7,7,NA,7,5,2,27,3,2,1,6,3,2,9,5,3,8,5,5,6,4,4,9,2,6,7,5,7,2,2,20,20,15,25,10,10,5,8,7,8,7,0
"850",1,0,0,26,4,15,20,20,20,15,10,1,7,6,7,8,7,6,7,5,2,27,3,2,1,6,3,2,9,5,3,8,5,5,6,4,4,9,2,6,7,5,7,2,2,20,20,15,25,10,10,5,8,7,8,7,0
"851",1,0,1,29,2,10,40,20,20,0,10,0,9,8,7,8,6,6,7,2,2,27,3,2,1,6,3,2,9,5,3,8,5,5,6,4,4,9,2,6,7,5,7,2,2,20,20,15,25,10,10,5,8,7,8,7,0
"852",1,1,0,26,1,20,20,20,10,20,10,1,5,10,9,7,7,7,8,1,2,27,3,2,1,6,3,2,9,5,3,8,5,5,6,4,4,9,2,6,7,5,7,2,2,20,20,15,25,10,10,5,8,7,8,7,1
"853",1,0,1,26,2,15,15,25,20,5,20,1,8,7,7,7,7,6,7,6,2,27,3,2,1,6,3,2,9,5,3,8,5,5,6,4,4,9,2,6,7,5,7,2,2,20,20,15,25,10,10,5,8,7,8,7,0
"854",1,0,1,32,2,15,5,45,10,15,10,0,6,7,7,6,7,7,7,2,2,27,3,2,1,6,3,2,9,5,3,8,5,5,6,4,4,9,2,6,7,5,7,2,2,20,20,15,25,10,10,5,8,7,8,7,0
"855",1,1,1,28,2,25,20,20,25,0,10,1,6,8,8,7,5,NA,8,5,2,27,3,2,1,6,3,2,9,5,3,8,5,5,6,4,4,9,2,6,7,5,7,2,2,20,20,15,25,10,10,5,8,7,8,7,1
"856",1,0,0,26,4,20,30,10,15,10,15,0,5,5,6,6,7,4,5,6,2,27,3,2,1,6,3,2,9,5,3,8,5,5,6,4,4,9,2,6,7,5,7,2,2,20,20,15,25,10,10,5,8,7,8,7,0
"857",1,1,0,24,3,30,20,20,10,15,5,1,7,7,7,7,NA,NA,7,6,2,27,3,2,1,6,3,2,9,5,3,8,5,5,6,4,4,9,2,6,7,5,7,2,2,20,20,15,25,10,10,5,8,7,8,7,1
"858",1,1,1,24,2,20,10,30,15,15,10,1,7,9,8,7,8,6,8,6,2,27,3,2,1,6,3,2,9,5,3,8,5,5,6,4,4,9,2,6,7,5,7,2,2,20,20,15,25,10,10,5,8,7,8,7,1
"859",1,0,0,23,4,16,16,19,17,14,18,1,6,7,7,6,5,6,6,5,2,27,3,2,1,6,3,2,9,5,3,8,5,5,6,4,4,9,2,6,7,5,7,2,2,20,20,15,25,10,10,5,8,7,8,7,0
"860",1,0,1,23,2,10,15,40,15,10,10,1,7,6,6,6,5,6,7,6,2,27,3,2,1,6,3,2,9,5,3,8,5,5,6,4,4,9,2,6,7,5,7,2,2,20,20,15,25,10,10,5,8,7,8,7,0
"861",1,0,1,25,2,25,20,25,25,5,0,0,5,5,8,7,10,5,6,6,2,27,3,2,1,6,3,2,9,5,3,8,5,5,6,4,4,9,2,6,7,5,7,2,2,20,20,15,25,10,10,5,8,7,8,7,0
"862",1,1,0,28,3,0,25,25,25,25,0,1,1,7,9,2,9,2,2,8,2,27,10,4,1,3,2,4,9,7,7,7,7,7,5,6,5,7,5,6,7,5,8,5,5,20,20,15,15,12,18,6,9,7,9,9,1
"863",1,0,1,33,4,25,30,10,10,5,20,0,4,7,7,6,8,6,6,6,2,27,10,4,1,3,2,4,9,7,7,7,7,7,5,6,5,7,5,6,7,5,8,5,5,20,20,15,15,12,18,6,9,7,9,9,1
"864",1,0,0,22,2,25,7,25,25,8,10,0,5,7,9,8,9,5,7,5,2,27,10,4,1,3,2,4,9,7,7,7,7,7,5,6,5,7,5,6,7,5,8,5,5,20,20,15,15,12,18,6,9,7,9,9,1
"865",1,0,1,26,4,16.67,16.67,16.67,16.67,16.67,16.67,0,7,7,7,7,7,6,7,5,2,27,10,4,1,3,2,4,9,7,7,7,7,7,5,6,5,7,5,6,7,5,8,5,5,20,20,15,15,12,18,6,9,7,9,9,1
"866",1,0,1,24,4,15,25,20,20,10,10,0,5,6,7,4,6,6,5,5,2,27,10,4,1,3,2,4,9,7,7,7,7,7,5,6,5,7,5,6,7,5,8,5,5,20,20,15,15,12,18,6,9,7,9,9,1
"867",1,0,0,24,2,22,14,30,10,14,10,0,5,7,9,8,10,2,5,0,2,27,10,4,1,3,2,4,9,7,7,7,7,7,5,6,5,7,5,6,7,5,8,5,5,20,20,15,15,12,18,6,9,7,9,9,1
"868",1,0,0,25,6,7,35,20,20,5,13,0,4,5,9,2,4,4,4,6,2,27,10,4,1,3,2,4,9,7,7,7,7,7,5,6,5,7,5,6,7,5,8,5,5,20,20,15,15,12,18,6,9,7,9,9,1
"869",1,0,0,25,2,15,18,19,19,17,12,0,6,8,8,6,7,4,7,4,1,27,10,4,1,3,2,4,9,7,7,7,7,7,5,6,5,7,5,6,7,5,8,5,5,20,20,15,15,12,18,6,9,7,9,9,1
"870",1,1,1,27,4,19,20,19,14,13,15,1,6,7,9,7,10,7,7,5,2,27,10,4,1,3,2,4,9,7,7,7,7,7,5,6,5,7,5,6,7,5,8,5,5,20,20,15,15,12,18,6,9,7,9,9,1
"871",1,1,1,26,4,15,20,20,20,15,10,1,4,8,8,7,8,6,7,5,1,27,10,4,1,3,2,4,9,7,7,7,7,7,5,6,5,7,5,6,7,5,8,5,5,20,20,15,15,12,18,6,9,7,9,9,1
"872",1,0,0,29,2,10,40,20,20,0,10,0,7,8,8,7,8,6,7,4,2,27,10,4,1,3,2,4,9,7,7,7,7,7,5,6,5,7,5,6,7,5,8,5,5,20,20,15,15,12,18,6,9,7,9,9,1
"873",1,0,0,26,1,20,20,20,10,20,10,0,4,10,10,8,10,2,8,4,2,27,10,4,1,3,2,4,9,7,7,7,7,7,5,6,5,7,5,6,7,5,8,5,5,20,20,15,15,12,18,6,9,7,9,9,1
"874",1,0,0,26,2,15,15,25,20,5,20,0,7,6,6,3,6,5,6,4,2,27,10,4,1,3,2,4,9,7,7,7,7,7,5,6,5,7,5,6,7,5,8,5,5,20,20,15,15,12,18,6,9,7,9,9,1
"875",1,0,0,32,2,15,5,45,10,15,10,0,6,7,7,6,7,3,7,2,2,27,10,4,1,3,2,4,9,7,7,7,7,7,5,6,5,7,5,6,7,5,8,5,5,20,20,15,15,12,18,6,9,7,9,9,0
"876",1,1,0,28,2,25,20,20,25,0,10,1,7,8,9,9,9,6,7,8,2,27,10,4,1,3,2,4,9,7,7,7,7,7,5,6,5,7,5,6,7,5,8,5,5,20,20,15,15,12,18,6,9,7,9,9,1
"877",1,0,1,26,4,20,30,10,15,10,15,0,4,7,7,6,7,7,5,6,2,27,10,4,1,3,2,4,9,7,7,7,7,7,5,6,5,7,5,6,7,5,8,5,5,20,20,15,15,12,18,6,9,7,9,9,1
"878",1,0,0,24,3,30,20,20,10,15,5,0,5,8,9,7,9,8,9,6,2,27,10,4,1,3,2,4,9,7,7,7,7,7,5,6,5,7,5,6,7,5,8,5,5,20,20,15,15,12,18,6,9,7,9,9,1
"879",1,1,0,24,2,20,10,30,15,15,10,1,7,8,9,8,9,8,7,7,2,27,10,4,1,3,2,4,9,7,7,7,7,7,5,6,5,7,5,6,7,5,8,5,5,20,20,15,15,12,18,6,9,7,9,9,1
"880",1,0,1,23,4,16,16,19,17,14,18,0,4,5,8,5,7,5,5,5,2,27,10,4,1,3,2,4,9,7,7,7,7,7,5,6,5,7,5,6,7,5,8,5,5,20,20,15,15,12,18,6,9,7,9,9,1
"881",1,0,0,23,2,10,15,40,15,10,10,0,4,7,6,6,5,6,6,6,2,27,10,4,1,3,2,4,9,7,7,7,7,7,5,6,5,7,5,6,7,5,8,5,5,20,20,15,15,12,18,6,9,7,9,9,1
"882",1,0,0,25,2,25,20,25,25,5,0,0,5,6,10,6,10,6,8,8,2,27,10,4,1,3,2,4,9,7,7,7,7,7,5,6,5,7,5,6,7,5,8,5,5,20,20,15,15,12,18,6,9,7,9,9,1
"883",0,0,1,30,4,60,10,10,10,5,5,0,7,7,7,7,7,7,7,1,1,34,3,4,2,2,2,2,8,7,7,6,6,6,9,3,6,7,2,8,8,8,8,3,1,2,60,15,8,5,10,5,9,8,7,7,0
"884",0,0,0,23,2,50,5,15,20,10,0,0,6,6,7,7,5,4,7,5,2,34,3,4,2,2,2,2,8,7,7,6,6,6,9,3,6,7,2,8,8,8,8,3,1,2,60,15,8,5,10,5,9,8,7,7,1
"885",0,0,1,29,4,40,10,15,10,10,15,0,6,7,6,6,6,6,6,7,2,34,3,4,2,2,2,2,8,7,7,6,6,6,9,3,6,7,2,8,8,8,8,3,1,2,60,15,8,5,10,5,9,8,7,7,0
"886",0,0,0,24,2,20,10,20,20,15,15,0,5,4,4,2,2,NA,3,1,2,34,3,4,2,2,2,2,8,7,7,6,6,6,9,3,6,7,2,8,8,8,8,3,1,2,60,15,8,5,10,5,9,8,7,7,0
"887",0,0,0,25,3,20,15,30,10,15,10,0,6,8,8,8,8,1,2,1,2,34,3,4,2,2,2,2,8,7,7,6,6,6,9,3,6,7,2,8,8,8,8,3,1,2,60,15,8,5,10,5,9,8,7,7,0
"888",0,1,0,28,2,17,17,17,17,16,16,1,9,9,9,7,7,6,8,7,2,34,3,4,2,2,2,2,8,7,7,6,6,6,9,3,6,7,2,8,8,8,8,3,1,2,60,15,8,5,10,5,9,8,7,7,1
"889",0,0,0,27,6,10,20,25,20,20,5,0,6,6,6,5,6,5,5,5,2,34,3,4,2,2,2,2,8,7,7,6,6,6,9,3,6,7,2,8,8,8,8,3,1,2,60,15,8,5,10,5,9,8,7,7,0
"890",0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,1,8,7,7,8,9,7,8,7,2,34,3,4,2,2,2,2,8,7,7,6,6,6,9,3,6,7,2,8,8,8,8,3,1,2,60,15,8,5,10,5,9,8,7,7,1
"891",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,5,7,8,5,6,5,5,4,2,34,3,4,2,2,2,2,8,7,7,6,6,6,9,3,6,7,2,8,8,8,8,3,1,2,60,15,8,5,10,5,9,8,7,7,1
