gender;match;samerace;age_o;race_o;pf_o_att;pf_o_sin;pf_o_int;pf_o_fun;pf_o_amb;pf_o_sha;dec_o;attr_o;sinc_o;intel_o;fun_o;amb_o;shar_o;like_o;prob_o;met_o;age;field_cd;race;goal;date;go_out;career_c;sports;tvsports;exercise;dining;museums;art;hiking;gaming;clubbing;reading;tv;theater;movies;concerts;music;shopping;yoga;attr1_1;sinc1_1;intel1_1;fun1_1;amb1_1;shar1_1;attr3_1;sinc3_1;fun3_1;intel3_1;amb3_1;dec
1;1;1;26;3;15;15;15;20;20;15;1;9;9;9;9;7;7;7;9;2;27;8;3;3;4;2;7;9;7;9;9;4;3;3;5;1;9;5;4;7;5;6;8;1;25;25;25;15;10;0;8;8;8;9;9;1
1;1;0;24;2;10;20;27;23;15;5;1;6;8;8;10;9;6;8;8;2;27;8;3;3;4;2;7;9;7;9;9;4;3;3;5;1;9;5;4;7;5;6;8;1;25;25;25;15;10;0;8;8;8;9;9;1
1;0;0;;;;;;;;;0;6;7;8;8;6;5;6;4;2;27;8;3;3;4;2;7;9;7;9;9;4;3;3;5;1;9;5;4;7;5;6;8;1;25;25;25;15;10;0;8;8;8;9;9;1
1;0;0;26;1;30;5;10;20;30;5;1;7;10;9;7;7;5;7;5;2;27;8;3;3;4;2;7;9;7;9;9;4;3;3;5;1;9;5;4;7;5;6;8;1;25;25;25;15;10;0;8;8;8;9;9;0
1;0;0;21;4;15;25;15;15;15;15;1;9;8;9;9;8;7;5;4;2;27;8;3;3;4;2;7;9;7;9;9;4;3;3;5;1;9;5;4;7;5;6;8;1;25;25;25;15;10;0;8;8;8;9;9;0
1;0;0;33;2;25;20;10;20;20;5;0;5;6;8;7;8;6;5;6;2;27;8;3;3;4;2;7;9;7;9;9;4;3;3;5;1;9;5;4;7;5;6;8;1;25;25;25;15;10;0;8;8;8;9;9;1
1;0;0;31;2;12;25;25;8;15;15;0;5;8;6;6;5;7;6;6;2;27;8;3;3;4;2;7;9;7;9;9;4;3;3;5;1;9;5;4;7;5;6;8;1;25;25;25;15;10;0;8;8;8;9;9;0
1;1;0;35;4;15;15;30;15;15;10;1;8;8;8;8;8;8;8;7;2;27;8;3;3;4;2;7;9;7;9;9;4;3;3;5;1;9;5;4;7;5;6;8;1;25;25;25;15;10;0;8;8;8;9;9;1
1;1;0;29;6;20;20;20;10;10;20;1;8;9;8;8;6;9;9;7;2;27;8;3;3;4;2;7;9;7;9;9;4;3;3;5;1;9;5;4;7;5;6;8;1;25;25;25;15;10;0;8;8;8;9;9;1
1;0;0;25;4;15;10;25;25;10;15;1;6;7;8;8;6;7;7;5;2;27;8;3;3;4;2;7;9;7;9;9;4;3;3;5;1;9;5;4;7;5;6;8;1;25;25;25;15;10;0;8;8;8;9;9;0
1;1;0;22;2;20;10;20;20;20;10;1;7;10;8;8;;8;6;8;2;27;8;3;3;4;2;7;9;7;9;9;4;3;3;5;1;9;5;4;7;5;6;8;1;25;25;25;15;10;0;8;8;8;9;9;1
1;0;0;24;2;50;20;10;5;10;5;0;5;10;9;9;8;9;7;3;;27;8;3;3;4;2;7;9;7;9;9;4;3;3;5;1;9;5;4;7;5;6;8;1;25;25;25;15;10;0;8;8;8;9;9;1
1;0;0;27;2;15;25;20;20;0;20;0;7;6;7;6;6;5;6;5;2;27;8;3;3;4;2;7;9;7;9;9;4;3;3;5;1;9;5;4;7;5;6;8;1;25;25;25;15;10;0;8;8;8;9;9;0
1;0;0;27;4;15;20;20;20;20;5;0;6;8;6;7;6;6;6;4;2;27;8;3;3;4;2;7;9;7;9;9;4;3;3;5;1;9;5;4;7;5;6;8;1;25;25;25;15;10;0;8;8;8;9;9;1
1;0;0;26;4;20;10;25;25;10;10;0;6;7;7;7;7;7;6;7;2;27;8;3;3;4;2;7;9;7;9;9;4;3;3;5;1;9;5;4;7;5;6;8;1;25;25;25;15;10;0;8;8;8;9;9;1
1;0;0;26;2;9;17;23;15;14;22;0;6;4;;4;4;6;3;4;2;27;8;3;3;4;2;7;9;7;9;9;4;3;3;5;1;9;5;4;7;5;6;8;1;25;25;25;15;10;0;8;8;8;9;9;1
1;1;0;24;6;20;30;10;10;10;20;1;6;8;7;7;8;5;8;7;2;27;8;3;3;4;2;7;9;7;9;9;4;3;3;5;1;9;5;4;7;5;6;8;1;25;25;25;15;10;0;8;8;8;9;9;1
1;0;0;23;4;20;20;20;20;20;0;0;7;7;8;7;10;6;6;4;2;30;8;2;1;2;1;10;7;3;3;9;9;10;8;4;8;8;1;5;7;9;10;5;5;31.58;10.53;15.79;21.05;10.53;10.53;8;2;9;9;9;1
1;0;0;33;3;40;15;25;5;15;0;0;5;6;5;6;5;;5;4;2;30;8;2;1;2;1;10;7;3;3;9;9;10;8;4;8;8;1;5;7;9;10;5;5;31.58;10.53;15.79;21.05;10.53;10.53;8;2;9;9;9;0
1;0;1;32;2;5;25;20;10;15;25;0;6;6;8;6;;;7;2;2;30;8;2;1;2;1;10;7;3;3;9;9;10;8;4;8;8;1;5;7;9;10;5;5;31.58;10.53;15.79;21.05;10.53;10.53;8;2;9;9;9;1
1;0;0;26;3;15;15;15;20;20;15;0;6;6;6;6;6;6;7;5;2;30;8;2;1;2;1;10;7;3;3;9;9;10;8;4;8;8;1;5;7;9;10;5;5;31.58;10.53;15.79;21.05;10.53;10.53;8;2;9;9;9;1
1;0;1;24;2;10;20;27;23;15;5;1;10;9;9;7;9;7;7;5;2;30;8;2;1;2;1;10;7;3;3;9;9;10;8;4;8;8;1;5;7;9;10;5;5;31.58;10.53;15.79;21.05;10.53;10.53;8;2;9;9;9;0
1;0;0;;;;;;;;;1;8;10;10;10;8;8;9;6;1;30;8;2;1;2;1;10;7;3;3;9;9;10;8;4;8;8;1;5;7;9;10;5;5;31.58;10.53;15.79;21.05;10.53;10.53;8;2;9;9;9;0
1;0;0;26;1;30;5;10;20;30;5;1;9;;;;;;7;2;2;30;8;2;1;2;1;10;7;3;3;9;9;10;8;4;8;8;1;5;7;9;10;5;5;31.58;10.53;15.79;21.05;10.53;10.53;8;2;9;9;9;0
1;0;0;21;4;15;25;15;15;15;15;1;7;10;10;9;10;2;3;3;2;30;8;2;1;2;1;10;7;3;3;9;9;10;8;4;8;8;1;5;7;9;10;5;5;31.58;10.53;15.79;21.05;10.53;10.53;8;2;9;9;9;0
1;0;1;33;2;25;20;10;20;20;5;1;6;5;8;7;8;8;6;7;2;30;8;2;1;2;1;10;7;3;3;9;9;10;8;4;8;8;1;5;7;9;10;5;5;31.58;10.53;15.79;21.05;10.53;10.53;8;2;9;9;9;0
1;0;1;31;2;12;25;25;8;15;15;0;7;8;7;9;7;7;7;7;2;30;8;2;1;2;1;10;7;3;3;9;9;10;8;4;8;8;1;5;7;9;10;5;5;31.58;10.53;15.79;21.05;10.53;10.53;8;2;9;9;9;1
1;0;0;35;4;15;15;30;15;15;10;1;6;6;6;6;7;6;7;6;2;30;8;2;1;2;1;10;7;3;3;9;9;10;8;4;8;8;1;5;7;9;10;5;5;31.58;10.53;15.79;21.05;10.53;10.53;8;2;9;9;9;0
1;0;0;29;6;20;20;20;10;10;20;1;8;6;7;7;7;8;7;6;2;30;8;2;1;2;1;10;7;3;3;9;9;10;8;4;8;8;1;5;7;9;10;5;5;31.58;10.53;15.79;21.05;10.53;10.53;8;2;9;9;9;0
1;0;0;25;4;15;10;25;25;10;15;1;6;6;7;6;6;;6;5;2;30;8;2;1;2;1;10;7;3;3;9;9;10;8;4;8;8;1;5;7;9;10;5;5;31.58;10.53;15.79;21.05;10.53;10.53;8;2;9;9;9;0
1;1;1;22;2;20;10;20;20;20;10;1;9;10;8;9;7;9;9;8;2;30;8;2;1;2;1;10;7;3;3;9;9;10;8;4;8;8;1;5;7;9;10;5;5;31.58;10.53;15.79;21.05;10.53;10.53;8;2;9;9;9;1
1;0;1;24;2;50;20;10;5;10;5;0;8;9;9;9;9;10;6;7;2;30;8;2;1;2;1;10;7;3;3;9;9;10;8;4;8;8;1;5;7;9;10;5;5;31.58;10.53;15.79;21.05;10.53;10.53;8;2;9;9;9;1
1;0;1;27;2;15;25;20;20;0;20;0;5;7;7;7;6;6;7;6;2;30;8;2;1;2;1;10;7;3;3;9;9;10;8;4;8;8;1;5;7;9;10;5;5;31.58;10.53;15.79;21.05;10.53;10.53;8;2;9;9;9;1
1;0;0;27;4;15;20;20;20;20;5;0;6;7;8;8;8;;6;3;2;30;8;2;1;2;1;10;7;3;3;9;9;10;8;4;8;8;1;5;7;9;10;5;5;31.58;10.53;15.79;21.05;10.53;10.53;8;2;9;9;9;1
1;0;0;26;4;20;10;25;25;10;10;0;;;;;;;;;;30;8;2;1;2;1;10;7;3;3;9;9;10;8;4;8;8;1;5;7;9;10;5;5;31.58;10.53;15.79;21.05;10.53;10.53;8;2;9;9;9;0
1;0;1;26;2;9;17;23;15;14;22;0;;;;;;;;;;30;8;2;1;2;1;10;7;3;3;9;9;10;8;4;8;8;1;5;7;9;10;5;5;31.58;10.53;15.79;21.05;10.53;10.53;8;2;9;9;9;0
1;0;0;24;6;20;30;10;10;10;20;1;7;8;7;6;7;6;7;7;2;30;8;2;1;2;1;10;7;3;3;9;9;10;8;4;8;8;1;5;7;9;10;5;5;31.58;10.53;15.79;21.05;10.53;10.53;8;2;9;9;9;0
1;1;0;23;4;20;20;20;20;20;0;1;8;8;10;8;10;10;8;8;2;27;8;2;1;4;1;6;6;6;4;8;9;9;7;6;8;9;4;6;7;10;10;8;6;14;18;17;16;15;20;6;8;9;8;10;1
1;0;0;33;3;40;15;25;5;15;0;1;6;5;6;4;4;;6;4;2;27;8;2;1;4;1;6;6;6;4;8;9;9;7;6;8;9;4;6;7;10;10;8;6;14;18;17;16;15;20;6;8;9;8;10;0
1;0;1;32;2;5;25;20;10;15;25;1;9;8;8;7;;5;7;5;2;27;8;2;1;4;1;6;6;6;4;8;9;9;7;6;8;9;4;6;7;10;10;8;6;14;18;17;16;15;20;6;8;9;8;10;0
1;1;0;26;3;15;15;15;20;20;15;1;8;8;8;8;8;8;8;8;2;27;8;2;1;4;1;6;6;6;4;8;9;9;7;6;8;9;4;6;7;10;10;8;6;14;18;17;16;15;20;6;8;9;8;10;1
1;1;1;24;2;10;20;27;23;15;5;1;9;10;10;6;9;8;9;6;2;27;8;2;1;4;1;6;6;6;4;8;9;9;7;6;8;9;4;6;7;10;10;8;6;14;18;17;16;15;20;6;8;9;8;10;1
1;1;0;;;;;;;;;1;7;8;9;9;9;10;9;5;;27;8;2;1;4;1;6;6;6;4;8;9;9;7;6;8;9;4;6;7;10;10;8;6;14;18;17;16;15;20;6;8;9;8;10;1
1;0;0;26;1;30;5;10;20;30;5;1;7;9;9;5;7;5;6;4;2;27;8;2;1;4;1;6;6;6;4;8;9;9;7;6;8;9;4;6;7;10;10;8;6;14;18;17;16;15;20;6;8;9;8;10;0
1;0;0;21;4;15;25;15;15;15;15;1;9;10;10;8;8;4;6;3;2;27;8;2;1;4;1;6;6;6;4;8;9;9;7;6;8;9;4;6;7;10;10;8;6;14;18;17;16;15;20;6;8;9;8;10;0
1;1;1;33;2;25;20;10;20;20;5;1;6;8;8;8;;8;8;8;2;27;8;2;1;4;1;6;6;6;4;8;9;9;7;6;8;9;4;6;7;10;10;8;6;14;18;17;16;15;20;6;8;9;8;10;1
1;1;1;31;2;12;25;25;8;15;15;1;6;9;9;7;7;8;8;5;2;27;8;2;1;4;1;6;6;6;4;8;9;9;7;6;8;9;4;6;7;10;10;8;6;14;18;17;16;15;20;6;8;9;8;10;1
1;0;0;35;4;15;15;30;15;15;10;1;8;8;8;8;8;8;8;8;2;27;8;2;1;4;1;6;6;6;4;8;9;9;7;6;8;9;4;6;7;10;10;8;6;14;18;17;16;15;20;6;8;9;8;10;0
1;0;0;29;6;20;20;20;10;10;20;1;9;8;8;9;6;9;9;7;2;27;8;2;1;4;1;6;6;6;4;8;9;9;7;6;8;9;4;6;7;10;10;8;6;14;18;17;16;15;20;6;8;9;8;10;0
1;0;0;25;4;15;10;25;25;10;15;1;5;8;7;5;6;5;5;5;2;27;8;2;1;4;1;6;6;6;4;8;9;9;7;6;8;9;4;6;7;10;10;8;6;14;18;17;16;15;20;6;8;9;8;10;0
1;1;1;22;2;20;10;20;20;20;10;1;9;10;10;10;9;8;9;9;2;27;8;2;1;4;1;6;6;6;4;8;9;9;7;6;8;9;4;6;7;10;10;8;6;14;18;17;16;15;20;6;8;9;8;10;1
1;1;1;24;2;50;20;10;5;10;5;1;9;8;7;8;8;9;9;7;2;27;8;2;1;4;1;6;6;6;4;8;9;9;7;6;8;9;4;6;7;10;10;8;6;14;18;17;16;15;20;6;8;9;8;10;1
1;0;1;27;2;15;25;20;20;0;20;0;;;;;;;;;;27;8;2;1;4;1;6;6;6;4;8;9;9;7;6;8;9;4;6;7;10;10;8;6;14;18;17;16;15;20;6;8;9;8;10;0
1;0;0;27;4;15;20;20;20;20;5;0;6;8;10;7;7;5;7;4;;27;8;2;1;4;1;6;6;6;4;8;9;9;7;6;8;9;4;6;7;10;10;8;6;14;18;17;16;15;20;6;8;9;8;10;1
1;1;0;26;4;20;10;25;25;10;10;1;8;8;8;8;8;7;8;8;1;27;8;2;1;4;1;6;6;6;4;8;9;9;7;6;8;9;4;6;7;10;10;8;6;14;18;17;16;15;20;6;8;9;8;10;1
1;1;1;26;2;9;17;23;15;14;22;1;8;9;9;9;;8;9;7;2;27;8;2;1;4;1;6;6;6;4;8;9;9;7;6;8;9;4;6;7;10;10;8;6;14;18;17;16;15;20;6;8;9;8;10;1
1;0;0;24;6;20;30;10;10;10;20;1;6;7;6;7;7;7;7;6;2;27;8;2;1;4;1;6;6;6;4;8;9;9;7;6;8;9;4;6;7;10;10;8;6;14;18;17;16;15;20;6;8;9;8;10;0
1;0;0;23;4;20;20;20;20;20;0;1;6;10;10;9;8;7;8;8;2;27;13;2;3;4;1;13;6;7;8;8;5;5;3;4;8;5;6;3;3;7;8;7;2;30;15;20;25;5;5;7;7;8;7;5;0
1;1;0;33;3;40;15;25;5;15;0;1;8;9;8;9;7;;8;7;2;27;13;2;3;4;1;13;6;7;8;8;5;5;3;4;8;5;6;3;3;7;8;7;2;30;15;20;25;5;5;7;7;8;7;5;1
1;0;1;32;2;5;25;20;10;15;25;1;8;8;8;8;9;9;7;6;2;27;13;2;3;4;1;13;6;7;8;8;5;5;3;4;8;5;6;3;3;7;8;7;2;30;15;20;25;5;5;7;7;8;7;5;0
1;0;0;26;3;15;15;15;20;20;15;1;7;8;7;7;7;7;7;8;2;27;13;2;3;4;1;13;6;7;8;8;5;5;3;4;8;5;6;3;3;7;8;7;2;30;15;20;25;5;5;7;7;8;7;5;0
1;0;1;24;2;10;20;27;23;15;5;0;7;10;9;5;8;4;4;3;2;27;13;2;3;4;1;13;6;7;8;8;5;5;3;4;8;5;6;3;3;7;8;7;2;30;15;20;25;5;5;7;7;8;7;5;0
1;1;0;;;;;;;;;1;9;9;9;8;9;9;9;6;2;27;13;2;3;4;1;13;6;7;8;8;5;5;3;4;8;5;6;3;3;7;8;7;2;30;15;20;25;5;5;7;7;8;7;5;1
1;0;0;26;1;30;5;10;20;30;5;0;;;;;;;;;;27;13;2;3;4;1;13;6;7;8;8;5;5;3;4;8;5;6;3;3;7;8;7;2;30;15;20;25;5;5;7;7;8;7;5;1
1;0;0;21;4;15;25;15;15;15;15;1;7;7;8;8;8;7;6;4;2;27;13;2;3;4;1;13;6;7;8;8;5;5;3;4;8;5;6;3;3;7;8;7;2;30;15;20;25;5;5;7;7;8;7;5;0
1;1;1;33;2;25;20;10;20;20;5;1;4;8;7;8;5;8;8;9;2;27;13;2;3;4;1;13;6;7;8;8;5;5;3;4;8;5;6;3;3;7;8;7;2;30;15;20;25;5;5;7;7;8;7;5;1
1;0;1;31;2;12;25;25;8;15;15;0;6;9;9;6;8;9;7;5;2;27;13;2;3;4;1;13;6;7;8;8;5;5;3;4;8;5;6;3;3;7;8;7;2;30;15;20;25;5;5;7;7;8;7;5;1
1;0;0;35;4;15;15;30;15;15;10;1;7;7;7;7;7;8;8;7;2;27;13;2;3;4;1;13;6;7;8;8;5;5;3;4;8;5;6;3;3;7;8;7;2;30;15;20;25;5;5;7;7;8;7;5;0
1;0;0;29;6;20;20;20;10;10;20;1;7;8;7;7;6;7;7;7;2;27;13;2;3;4;1;13;6;7;8;8;5;5;3;4;8;5;6;3;3;7;8;7;2;30;15;20;25;5;5;7;7;8;7;5;0
1;0;0;25;4;15;10;25;25;10;15;0;;;;;;;;;;27;13;2;3;4;1;13;6;7;8;8;5;5;3;4;8;5;6;3;3;7;8;7;2;30;15;20;25;5;5;7;7;8;7;5;0
1;0;1;22;2;20;10;20;20;20;10;0;2;8;6;4;4;10;5;7;2;27;13;2;3;4;1;13;6;7;8;8;5;5;3;4;8;5;6;3;3;7;8;7;2;30;15;20;25;5;5;7;7;8;7;5;0
1;0;1;24;2;50;20;10;5;10;5;0;7;6;8;6;7;8;5;2;2;27;13;2;3;4;1;13;6;7;8;8;5;5;3;4;8;5;6;3;3;7;8;7;2;30;15;20;25;5;5;7;7;8;7;5;0
1;1;1;27;2;15;25;20;20;0;20;1;5;9;7;6;;7;8;5;2;27;13;2;3;4;1;13;6;7;8;8;5;5;3;4;8;5;6;3;3;7;8;7;2;30;15;20;25;5;5;7;7;8;7;5;1
1;0;0;27;4;15;20;20;20;20;5;0;6;6;6;6;6;;5;5;2;27;13;2;3;4;1;13;6;7;8;8;5;5;3;4;8;5;6;3;3;7;8;7;2;30;15;20;25;5;5;7;7;8;7;5;0
1;0;0;26;4;20;10;25;25;10;10;0;7;8;8;7;7;8;8;7;2;27;13;2;3;4;1;13;6;7;8;8;5;5;3;4;8;5;6;3;3;7;8;7;2;30;15;20;25;5;5;7;7;8;7;5;0
1;0;1;26;2;9;17;23;15;14;22;1;8;9;7;8;7;8;9;5;2;27;13;2;3;4;1;13;6;7;8;8;5;5;3;4;8;5;6;3;3;7;8;7;2;30;15;20;25;5;5;7;7;8;7;5;0
1;0;0;24;6;20;30;10;10;10;20;1;7;6;6;7;7;6;8;6;2;27;13;2;3;4;1;13;6;7;8;8;5;5;3;4;8;5;6;3;3;7;8;7;2;30;15;20;25;5;5;7;7;8;7;5;0
1;1;0;23;4;20;20;20;20;20;0;1;2;8;8;8;7;6;6;6;2;24;13;6;1;4;2;6;4;6;4;8;9;7;3;8;9;9;9;7;9;8;9;8;4;20;10;25;20;10;15;6;8;8;8;7;1
1;0;0;33;3;40;15;25;5;15;0;1;6;6;6;6;6;;8;8;2;24;13;6;1;4;2;6;4;6;4;8;9;7;3;8;9;9;9;7;9;8;9;8;4;20;10;25;20;10;15;6;8;8;8;7;0
1;0;0;32;2;5;25;20;10;15;25;1;5;6;8;6;;;6;4;2;24;13;6;1;4;2;6;4;6;4;8;9;7;3;8;9;9;9;7;9;8;9;8;4;20;10;25;20;10;15;6;8;8;8;7;0
1;0;0;26;3;15;15;15;20;20;15;0;6;7;7;8;6;8;6;6;2;24;13;6;1;4;2;6;4;6;4;8;9;7;3;8;9;9;9;7;9;8;9;8;4;20;10;25;20;10;15;6;8;8;8;7;1
1;1;0;24;2;10;20;27;23;15;5;1;8;10;9;9;7;8;8;6;2;24;13;6;1;4;2;6;4;6;4;8;9;7;3;8;9;9;9;7;9;8;9;8;4;20;10;25;20;10;15;6;8;8;8;7;1
1;0;0;;;;;;;;;0;8;9;8;7;7;5;8;6;2;24;13;6;1;4;2;6;4;6;4;8;9;7;3;8;9;9;9;7;9;8;9;8;4;20;10;25;20;10;15;6;8;8;8;7;1
1;0;0;26;1;30;5;10;20;30;5;0;;;;;;;;;;24;13;6;1;4;2;6;4;6;4;8;9;7;3;8;9;9;9;7;9;8;9;8;4;20;10;25;20;10;15;6;8;8;8;7;0
1;0;0;21;4;15;25;15;15;15;15;1;7;8;8;8;8;7;3;4;2;24;13;6;1;4;2;6;4;6;4;8;9;7;3;8;9;9;9;7;9;8;9;8;4;20;10;25;20;10;15;6;8;8;8;7;0
1;1;0;33;2;25;20;10;20;20;5;1;4;8;6;8;7;8;8;8;2;24;13;6;1;4;2;6;4;6;4;8;9;7;3;8;9;9;9;7;9;8;9;8;4;20;10;25;20;10;15;6;8;8;8;7;1
1;1;0;31;2;12;25;25;8;15;15;1;6;10;9;8;6;6;7;7;2;24;13;6;1;4;2;6;4;6;4;8;9;7;3;8;9;9;9;7;9;8;9;8;4;20;10;25;20;10;15;6;8;8;8;7;1
1;0;0;35;4;15;15;30;15;15;10;0;7;7;7;7;7;7;7;7;2;24;13;6;1;4;2;6;4;6;4;8;9;7;3;8;9;9;9;7;9;8;9;8;4;20;10;25;20;10;15;6;8;8;8;7;1
1;0;1;29;6;20;20;20;10;10;20;1;8;8;8;9;7;9;9;7;2;24;13;6;1;4;2;6;4;6;4;8;9;7;3;8;9;9;9;7;9;8;9;8;4;20;10;25;20;10;15;6;8;8;8;7;0
1;0;0;25;4;15;10;25;25;10;15;0;;;;;;;;;;24;13;6;1;4;2;6;4;6;4;8;9;7;3;8;9;9;9;7;9;8;9;8;4;20;10;25;20;10;15;6;8;8;8;7;0
1;1;0;22;2;20;10;20;20;20;10;1;8;9;9;9;10;9;9;8;2;24;13;6;1;4;2;6;4;6;4;8;9;7;3;8;9;9;9;7;9;8;9;8;4;20;10;25;20;10;15;6;8;8;8;7;1
1;0;0;24;2;50;20;10;5;10;5;0;7;6;5;5;5;5;4;5;;24;13;6;1;4;2;6;4;6;4;8;9;7;3;8;9;9;9;7;9;8;9;8;4;20;10;25;20;10;15;6;8;8;8;7;0
1;0;0;27;2;15;25;20;20;0;20;0;7;9;7;7;7;7;7;6;2;24;13;6;1;4;2;6;4;6;4;8;9;7;3;8;9;9;9;7;9;8;9;8;4;20;10;25;20;10;15;6;8;8;8;7;1
1;1;0;27;4;15;20;20;20;20;5;1;4;8;8;9;;8;7;6;2;24;13;6;1;4;2;6;4;6;4;8;9;7;3;8;9;9;9;7;9;8;9;8;4;20;10;25;20;10;15;6;8;8;8;7;1
1;0;0;26;4;20;10;25;25;10;10;0;7;7;7;7;7;7;7;7;2;24;13;6;1;4;2;6;4;6;4;8;9;7;3;8;9;9;9;7;9;8;9;8;4;20;10;25;20;10;15;6;8;8;8;7;1
1;0;0;26;2;9;17;23;15;14;22;0;;;;;;;;;;24;13;6;1;4;2;6;4;6;4;8;9;7;3;8;9;9;9;7;9;8;9;8;4;20;10;25;20;10;15;6;8;8;8;7;0
1;0;1;24;6;20;30;10;10;10;20;1;8;8;7;7;8;6;8;7;2;24;13;6;1;4;2;6;4;6;4;8;9;7;3;8;9;9;9;7;9;8;9;8;4;20;10;25;20;10;15;6;8;8;8;7;0
1;0;0;23;4;20;20;20;20;20;0;0;;;;;;;;;;25;3;2;2;5;3;3;2;6;2;6;7;7;7;1;1;10;3;7;5;6;8;1;1;17;18;28;27;5;5;6;9;9;10;7;0
1;0;0;33;3;40;15;25;5;15;0;0;4;4;5;6;;;6;6;2;25;3;2;2;5;3;3;2;6;2;6;7;7;7;1;1;10;3;7;5;6;8;1;1;17;18;28;27;5;5;6;9;9;10;7;1
1;0;1;32;2;5;25;20;10;15;25;0;5;6;5;7;;;5;5;2;25;3;2;2;5;3;3;2;6;2;6;7;7;7;1;1;10;3;7;5;6;8;1;1;17;18;28;27;5;5;6;9;9;10;7;0
1;1;0;26;3;15;15;15;20;20;15;1;6;6;7;9;8;9;7;9;2;25;3;2;2;5;3;3;2;6;2;6;7;7;7;1;1;10;3;7;5;6;8;1;1;17;18;28;27;5;5;6;9;9;10;7;1
1;1;1;24;2;10;20;27;23;15;5;1;7;10;8;10;6;5;7;10;2;25;3;2;2;5;3;3;2;6;2;6;7;7;7;1;1;10;3;7;5;6;8;1;1;17;18;28;27;5;5;6;9;9;10;7;1
1;0;0;;;;;;;;;0;7;9;9;10;10;6;8;5;2;25;3;2;2;5;3;3;2;6;2;6;7;7;7;1;1;10;3;7;5;6;8;1;1;17;18;28;27;5;5;6;9;9;10;7;1
1;0;0;26;1;30;5;10;20;30;5;1;7;10;9;10;9;5;8;4;2;25;3;2;2;5;3;3;2;6;2;6;7;7;7;1;1;10;3;7;5;6;8;1;1;17;18;28;27;5;5;6;9;9;10;7;0
1;0;0;21;4;15;25;15;15;15;15;1;8;7;6;10;7;3;3;3;2;25;3;2;2;5;3;3;2;6;2;6;7;7;7;1;1;10;3;7;5;6;8;1;1;17;18;28;27;5;5;6;9;9;10;7;0
1;0;1;33;2;25;20;10;20;20;5;0;;;;;;;;;;25;3;2;2;5;3;3;2;6;2;6;7;7;7;1;1;10;3;7;5;6;8;1;1;17;18;28;27;5;5;6;9;9;10;7;0
1;0;1;31;2;12;25;25;8;15;15;0;5;1;4;4;5;1;3;3;2;25;3;2;2;5;3;3;2;6;2;6;7;7;7;1;1;10;3;7;5;6;8;1;1;17;18;28;27;5;5;6;9;9;10;7;1
1;1;0;35;4;15;15;30;15;15;10;1;7;8;8;7;7;6;6;6;2;25;3;2;2;5;3;3;2;6;2;6;7;7;7;1;1;10;3;7;5;6;8;1;1;17;18;28;27;5;5;6;9;9;10;7;1
1;1;0;29;6;20;20;20;10;10;20;1;7;7;7;9;7;8;8;7;2;25;3;2;2;5;3;3;2;6;2;6;7;7;7;1;1;10;3;7;5;6;8;1;1;17;18;28;27;5;5;6;9;9;10;7;1
1;1;0;25;4;15;10;25;25;10;15;1;8;8;8;7;7;;8;5;2;25;3;2;2;5;3;3;2;6;2;6;7;7;7;1;1;10;3;7;5;6;8;1;1;17;18;28;27;5;5;6;9;9;10;7;1
1;1;1;22;2;20;10;20;20;20;10;1;5;10;8;10;6;10;8;10;2;25;3;2;2;5;3;3;2;6;2;6;7;7;7;1;1;10;3;7;5;6;8;1;1;17;18;28;27;5;5;6;9;9;10;7;1
1;0;1;24;2;50;20;10;5;10;5;0;;;;;;;;;;25;3;2;2;5;3;3;2;6;2;6;7;7;7;1;1;10;3;7;5;6;8;1;1;17;18;28;27;5;5;6;9;9;10;7;1
1;0;1;27;2;15;25;20;20;0;20;0;;;;;;;;;;25;3;2;2;5;3;3;2;6;2;6;7;7;7;1;1;10;3;7;5;6;8;1;1;17;18;28;27;5;5;6;9;9;10;7;0
1;0;0;27;4;15;20;20;20;20;5;0;;;;;;;;;;25;3;2;2;5;3;3;2;6;2;6;7;7;7;1;1;10;3;7;5;6;8;1;1;17;18;28;27;5;5;6;9;9;10;7;0
1;0;0;26;4;20;10;25;25;10;10;0;7;8;7;8;7;6;7;6;2;25;3;2;2;5;3;3;2;6;2;6;7;7;7;1;1;10;3;7;5;6;8;1;1;17;18;28;27;5;5;6;9;9;10;7;1
1;1;1;26;2;9;17;23;15;14;22;1;7;4;;6;6;3;5;4;;25;3;2;2;5;3;3;2;6;2;6;7;7;7;1;1;10;3;7;5;6;8;1;1;17;18;28;27;5;5;6;9;9;10;7;1
1;1;0;24;6;20;30;10;10;10;20;1;6;7;7;7;6;6;6;5;1;25;3;2;2;5;3;3;2;6;2;6;7;7;7;1;1;10;3;7;5;6;8;1;1;17;18;28;27;5;5;6;9;9;10;7;1
1;0;0;23;4;20;20;20;20;20;0;0;8;8;8;8;8;5;8;2;2;28;8;2;3;4;1;7;7;8;7;7;6;6;3;1;6;7;2;2;2;5;9;4;1;50;10;10;10;10;10;8;6;9;9;9;0
1;0;0;33;3;40;15;25;5;15;0;1;8;8;9;8;7;8;8;5;2;28;8;2;3;4;1;7;7;8;7;7;6;6;3;1;6;7;2;2;2;5;9;4;1;50;10;10;10;10;10;8;6;9;9;9;0
1;0;1;32;2;5;25;20;10;15;25;1;7;7;7;7;8;6;7;6;2;28;8;2;3;4;1;7;7;8;7;7;6;6;3;1;6;7;2;2;2;5;9;4;1;50;10;10;10;10;10;8;6;9;9;9;0
